      5661    18.40098375   -37.75860577   5.95
      5737    18.67393899     7.67314038   5.21
      5742    18.68930784    24.68141050   4.67
      5778    18.77847073    16.23113517   5.97
      5799    18.83233283    -7.82594253   5.14
      5833    18.94142373    -0.87679818   5.70
      5862    18.99714887   -45.43464332   4.97
      5896    19.08995904   -68.77885280   4.25
      5926    19.38971926    71.84110903   5.87
      5951    19.38703130    -2.40297856   5.42
      6061    19.68918438     3.71157511   5.13
      6193    20.12180451    27.36088319   4.74
      6226    20.18797493    -0.41224497   5.87
      6242    20.31498753    58.32830535   4.95
      6315    20.53741954    28.83492866   5.23
      6411    20.85920098    45.62509773   4.87
      6492    21.10481155    20.56516638   5.97
      6502    21.09399893   -30.84933409   5.84
      6514    21.18468685    37.81112012   5.60
      6537    21.23778298    -8.08666927   3.60
      6564    21.31790969    -6.81863582   5.92
      6592    21.37393322   -41.39647190   5.42
      6631    21.43102317   -64.27350134   5.92
      6670    21.63227358   -14.50292925   4.90
      6686    21.75600035    60.33117205   2.66
      6692    21.81487693    68.22568641   4.72
      6706    21.81397412    19.26803345   5.35
      6711    21.85070912    43.55358175   5.98
      6732    21.92395751    19.33620404   5.50
      6748    21.94301165   -12.96091479   5.51
      6813    22.18918659    45.50242281   4.83
      6867    22.29184124   -43.22235431   3.41
      6960    22.62185997   -21.53419046   5.11
      6999    22.80511387    47.10242699   5.27
      7007    22.78694406     6.23898232   4.84
      7016    22.81283305   -26.11283165   5.92
      7078    23.15576288    70.35961832   5.82
      7083    23.00329967   -48.97819604   3.93
      7097    23.11892814    15.44065098   3.62
      7118    23.14376327   -30.18813466   5.79
      7213    23.44004746   -36.77060346   5.49
      7251    23.66087891    58.42180033   5.69
      7276    23.66006042    -6.93071287   5.75
      7294    23.78956275    59.32646023   4.68
      7321    23.83772374    37.33151264   5.90
      7345    23.88259964   -15.58208568   5.62
      7359    23.95533677    18.55489590   5.90
      7447    24.22806114    17.52781376   5.95
      7450    24.22114478   -15.30619576   5.41
      7463    24.24797708   -29.81343787   5.69
      7513    24.47443997    41.50023625   4.10
      7535    24.52107120    12.23531683   5.54
      7568    24.14468049   -84.67573746   5.66
      7588    24.59888429   -57.14293980   0.45
      7601    24.37277130   -82.88150287   5.88
      7607    24.78380999    48.72211144   3.59
      7617    24.83746426    58.07123720   5.55
      7643    24.81975236   -36.43438554   5.94
      7650    25.00815138    73.13356350   5.28
      7679    24.93569167   -21.18198838   5.58
      7719    25.11726346    44.47949942   5.01
      7740    25.16978534    16.49920586   5.98
      7751    25.11890437   -56.10311165   5.76
      7818    25.41979594    40.67024455   4.96
      7825    25.44342982    43.39088547   5.63
      7884    25.59928323     5.58059156   4.45
      7906    25.67629222    30.14007121   5.97
      7916    25.66484159   -11.23073691   5.75
      7918    25.72184437    42.70671329   4.96
      7921    25.60759984   -60.69629266   5.70
      7941    25.71630949   -36.73938240   5.70
      7943    25.78299702    35.33862222   5.63
      7955    25.74490904   -32.23399602   5.25
      7965    25.93352431    68.13581517   5.57
      7978    25.79768694   -53.64776695   5.52
      7981    25.87840188    20.36292585   5.24
      7999    25.91550765    -3.59737858   4.98
      8016    26.09756982    70.71520589   5.18
      8046    26.14938350    60.64395822   5.78
      8068    26.20746333    50.78129723   4.01
      8102    26.24548811   -15.84708132   3.49
      8198    26.59276757     9.24984713   4.26
      8209    26.62664999   -24.96026667   5.29
